"CLUSTER","gene_name","MEM.SHIP"
4,"RP11-163N6.2",0.584517723239911
4,"RP11-166A12.1",0.55955088032786
4,"RP11-166O4.5",0.616925505785695
4,"RP11-168G16.2",0.647700992634497
4,"RP11-169F17.1",0.658575435910172
4,"RP11-16B13.1",0.702952281148899
4,"RP11-16C1.2",0.58906181197128
4,"RP11-183I6.2",0.559787331823325
4,"RP11-18F14.4",0.579312927257043
4,"RP11-190J23.1",0.503915563235012
4,"RP11-193F5.1",0.703576016022962
4,"RP11-197N18.7",0.903771191454662
4,"RP11-198M11.2",0.583717220769219
4,"RP11-19P22.8",0.793866980957421
4,"RP11-1B20.1",0.850450508209248
4,"RP11-1C8.6",0.644956746810752
4,"RP11-1E3.1",0.592466046574577
4,"RP11-1H15.2",0.567598336414096
4,"RP11-202H2.1",0.5959181178367
4,"RP11-208K4.1",0.646682247813719
4,"RP11-20B24.4",0.768954387673513
4,"RP11-20B24.5",0.709909472116302
4,"RP11-20D14.6",0.772811085525529
4,"RP11-20I20.2",0.721734547262155
4,"RP11-211A18.2",0.671352418147143
4,"RP11-211C9.1",0.539311050285319
4,"RP11-213G2.3",0.913203117610628
4,"RP11-213H15.4",0.513723908374875
4,"RP11-216N14.7",0.820100150282493
4,"RP11-218L14.4",0.670052342388955
4,"RP11-21L19.1",0.661035368217694
4,"RP11-21M7.2",0.845059802679083
4,"RP11-231C14.4",0.866384368991556
4,"RP11-231D20.2",0.538279314773432
4,"RP11-231K24.2",0.849145581248143
4,"RP11-236F9.2",0.647702454704462
4,"RP11-24F11.2",0.613652572717497
4,"RP11-252K23.2",0.5301386656412
4,"RP11-254B13.4",0.868159476034879
4,"RP11-254I22.1",0.611965178267075
4,"RP11-256L11.3",0.544538243391129
4,"RP11-264C15.2",0.522767525702789
4,"RP11-266E6.3",0.615044351123777
4,"RP11-267N12.3",0.689556376960002
4,"RP11-268G12.1",0.596238858376584
4,"RP11-270M14.4",0.749213183042953
4,"RP11-273B20.1",0.733637211559579
4,"RP11-274B21.4",0.569337908542258
4,"RP11-277A4.4",0.617013102670638
4,"RP11-278A23.2",0.608068188849859
4,"RP11-278H7.1",0.604324162040429
4,"RP11-279O17.3",0.597875331147123
4,"RP11-27M24.2",0.923116333460137
4,"RP11-288K12.1",0.586734035364658
4,"RP11-290L1.2",0.786321982422366
4,"RP11-292F22.5",0.63657354104598
4,"RP11-293G6__A.2",0.550436933026794
4,"RP11-296I10.6",0.690445125878152
4,"RP11-298J20.4",0.71451051923292
4,"RP11-2H8.2",0.763412153368255
4,"RP11-2L8.2",0.616410255205129
4,"RP11-302F12.10",0.916081165921424
4,"RP11-302M6.4",0.668039975211125
4,"RP11-303E16.8",0.757945442583296
4,"RP11-305L7.7",0.621556682446454
4,"RP11-307L3.4",0.51628904976407
4,"RP11-30L3.2",0.681146916227024
4,"RP11-310I24.1",0.771506534137138
4,"RP11-315E17.1",0.593115889843571
4,"RP11-316E14.6",0.712244700104393
4,"RP11-319G9.5",0.582217010311391
4,"RP11-320N21.2",0.681315691126392
4,"RP11-321A17.4",0.613082984136571
4,"RP11-321G12.1",0.504073043379196
4,"RP11-324C10.1",0.807359689606882
4,"RP11-325B23.2",0.760985096182087
4,"RP11-325K4.2",0.848949463836238
4,"RP11-325K4.3",0.808703159002953
4,"RP11-326F20.5",0.546988358912705
4,"RP11-329J18.3",0.569070325298115
4,"RP11-332E19.2",0.801628927898234
4,"RP11-332O19.2",0.825447443529085
4,"RP11-333J10.3",0.56379960427351
4,"RP11-334C17.5",0.597984845850113
4,"RP11-338L22.2",0.617449601845798
4,"RP11-342D11.2",0.642996577587391
4,"RP11-343N15.2",0.762671735988078
4,"RP11-347C12.1",0.753386107655424
4,"RP11-349G13.2",0.678786853239222
4,"RP11-350N15.6",0.560103966015622
4,"RP11-354P11.8",0.828447629423787
4,"RP11-355F16.1",0.644616664867761
4,"RP11-355N15.1",0.507863231123348
4,"RP11-356O9.1",0.551377516061431
4,"RP11-356O9.2",0.655501963811728
4,"RP11-357C3.3",0.6560735458897
4,"RP11-357N13.2",0.910437769628241
4,"RP11-361H10.3",0.516839424222114
4,"RP11-361K17.2",0.632826285419203
4,"RP11-361M10.3",0.770086434381611
4,"RP11-362K2.2",0.796798726531837
4,"RP11-368J21.3",0.679347394242903
4,"RP11-370A5.1",0.677681644532875
4,"RP11-373D23.2",0.81515589753878
4,"RP11-377G16.2",0.544289251005302
4,"RP11-380I10.4",0.521686997396974
4,"RP11-382B18.3",0.707894079011821
4,"RP11-383H13.1",0.62405027301297
4,"RP11-384K6.2",0.780936599650637
4,"RP11-385J23.1",0.578813090072207
4,"RP11-390E23.3",0.632262847273576
4,"RP11-390N6.1",0.735178800587997
4,"RP11-392B6.1",0.573488579464015
4,"RP11-392E22.10",0.849842248553121
4,"RP11-392E22.12",0.538262125702571
4,"RP11-392P7.6",0.502676213146211
4,"RP11-394J1.2",0.886967362497259
4,"RP11-396F22.1",0.619173465840202
4,"RP11-397P13.6",0.814619098316627
4,"RP11-398G24.2",0.687987299957936
4,"RP11-39E3.3",0.534651441980408
4,"RP11-3K16.2",0.652642595373282
4,"RP11-400N13.1",0.569432361560499
4,"RP11-403I13.7",0.624253993920196
4,"RP11-405O10.2",0.556274996178472
4,"RP11-406D1.2",0.736637895144612
4,"RP11-415I12.2",0.624891506152372
4,"RP11-416A17.6",0.588545885068327
4,"RP11-417B4.2",0.545364851779564
4,"RP11-418J17.1",0.79950944113394
4,"RP11-418J17.2",0.855963173036347
4,"RP11-420B22.1",0.864073108062213
4,"RP11-420K8.1",0.672410778521487
4,"RP11-420K8.2",0.63159235109006
4,"RP11-423E7.1",0.543416076555479
4,"RP11-424I19.2",0.76071550385468
4,"RP11-426J5.2",0.608880998810552
4,"RP11-427H3.3",0.545132241692173
4,"RP11-427M20.1",0.735534499343103
4,"RP11-435B5.3",0.660062192080919
4,"RP11-435B5.4",0.776476705236948
4,"RP11-436I24.1",0.62846534106538
4,"RP11-438L19.1",0.850541910022877
4,"RP11-440L14.1",0.655427970254178
4,"RP11-445L13__B.3",0.651644696921773
4,"RP11-446N19.1",0.603478080726236
4,"RP11-449G16.1",0.731675046594309
4,"RP11-44D5.1",0.750297401374242
4,"RP11-450K4.1",0.873798602121417
4,"RP11-452B18.2",0.780710847568738
4,"RP11-454L1.2",0.927509092883222
4,"RP11-456O19.4",0.605086904570566
4,"RP11-456P18.2",0.605524987817578
4,"RP11-458F8.1",0.574056508780831
4,"RP11-45F15.1",0.813584293671243
4,"RP11-45L9.1",0.873899001739156
4,"RP11-467H10.2",0.570699751910894
4,"RP11-46A10.4",0.790604447249508
4,"RP11-46A10.5",0.518662775269777
4,"RP11-46A10.6",0.840531190045499
4,"RP11-473M20.9",0.606549354262738
4,"RP11-474B16.1",0.610715737637003
4,"RP11-474D14.2",0.543313709920139
4,"RP11-474I11.7",0.73955203800074
4,"RP11-475E11.2",0.682153197407885
4,"RP11-47I22.1",0.869683867941293
4,"RP11-47I22.4",0.558449347519986
4,"RP11-481J13.1",0.847644790595486
4,"RP11-482E14.1",0.615411960038711
4,"RP11-482E14.2",0.650472432904424
4,"RP11-484D2.3",0.740603475843153
4,"RP11-484O2.1",0.608974706073406
4,"RP11-486O13.4",0.524762971301697
4,"RP11-492I21.1",0.708326279213681
4,"RP11-493E12.2",0.50506917002169
4,"RP11-493K19.3",0.830061224952987
4,"RP11-493P1.2",0.849423679977186
4,"RP11-498M5.2",0.544055735127607
4,"RP11-49I11.2",0.570744799213254
4,"RP11-49K24.4",0.86394495347776
4,"RP11-4C20.3",0.525985399457528
4,"RP11-4C20.4",0.715224430722456
4,"RP11-4F22.2",0.573321962314956
4,"RP11-507M3.1",0.505117410541842
4,"RP11-50C13.1",0.593765994872741
4,"RP11-513G19.1",0.916415580135978
4,"RP11-514P8.7",0.688082869304476
4,"RP11-516J2.1",0.692841352397086
4,"RP11-522L3.11",0.625895615582181
4,"RP11-530I17.1",0.607226480229768
4,"RP11-530N7.3",0.910415928429646
4,"RP11-532F6.2",0.733622328981853
4,"RP11-536C5.2",0.848768736180392
4,"RP11-539G18.1",0.650536510245739
4,"RP11-53I6.2",0.870326794246984
4,"RP11-53O19.1",0.502136094562092
4,"RP11-540O11.4",0.706822607982313
4,"RP11-540O11.7",0.714635385246643
4,"RP11-541P9.3",0.529130382330255
4,"RP11-543D5.2",0.746344713607352
4,"RP11-544A12.4",0.802732055159119
4,"RP11-545I5.3",0.73249047984764
4,"RP11-551L14.1",0.767184872032698
4,"RP11-555M1.3",0.823586343189046
4,"RP11-559N14.5",0.696233908831258
4,"RP11-561I11.4",0.822404152562486
4,"RP11-561N12.7",0.827821635338082
4,"RP11-565P22.6",0.598911723266624
4,"RP11-572C15.3",0.762047831850901
4,"RP11-574K11.29",0.603417386431697
4,"RP11-575G13.2",0.526693729293997
4,"RP11-588H23.3",0.644335122652407
4,"RP11-589N15.2",0.807490646669981
4,"RP11-598O8.1",0.571850075347118
4,"RP11-599J14.2",0.56607055678705
4,"RP11-59N23.1",0.614061521097932
4,"RP11-5A19.5",0.528601957048423
4,"RP11-603K19.1",0.637171800607816
4,"RP11-619J20.1",0.720310282759729
4,"RP11-61G23.1",0.586365681488474
4,"RP11-624D11.2",0.637057337680931
4,"RP11-624L4.1",0.596402837898516
4,"RP11-625H11.1",0.80564979172683
4,"RP11-636O21.1",0.619141356418808
4,"RP11-638I2.9",0.813918492759936
4,"RP11-640I15.1",0.661541322914859
4,"RP11-641D5.2",0.839933737491576
4,"RP11-642P15.1",0.507481030733701
4,"RP11-64D24.4",0.610116024262674
4,"RP11-653B10.1",0.51353011896413
4,"RP11-659O3.1",0.630254986699504
4,"RP11-65J21.3",0.853561154244859
4,"RP11-666A8.8",0.628240021336694
4,"RP11-666F17.1",0.815750352633134
4,"RP11-667M19.10",0.825836698068619
4,"RP11-669E14.6",0.743867290720652
4,"RP11-670E13.2",0.544963502343813
4,"RP11-673E1.1",0.663261846539747
4,"RP11-678G15.1",0.633219481005665
4,"RP11-685G9.2",0.780182947736946
4,"RP11-691N7.6",0.503436144460406
4,"RP11-692M12.4",0.657115270439423
4,"RP11-697N18.4",0.575669374925753
4,"RP11-69E11.4",0.627066232360131
4,"RP11-6O2.3",0.535707408730436
4,"RP11-707M1.1",0.785967218137365
4,"RP11-712P20.2",0.918244854664772
4,"RP11-714G18.1",0.757568444497747
4,"RP11-716D16.1",0.621039571672519
4,"RP11-718O11.1",0.521843527538436
4,"RP11-720L8.1",0.738205623873261
4,"RP11-727A23.1",0.543234827861386
4,"RP11-728K20.1",0.655698256639162
4,"RP11-729I10.2",0.565550436611494
4,"RP11-730G20.1",0.702396795172018
4,"RP11-739L10.1",0.70996396023023
4,"RP11-745C15.2",0.884422979233249
4,"RP11-746B8.1",0.649333541846776
4,"RP11-747H7.3",0.660098360857986
4,"RP11-748C4.1",0.605887794658108
4,"RP11-752D24.3",0.62656131670416
4,"RP11-756H20.1",0.698258788812871
4,"RP11-75C10.9",0.743477555172636
4,"RP11-761E20.1",0.672442701453582
4,"RP11-763E3.1",0.53534820791568
4,"RP11-767C1.2",0.607827554512775
4,"RP11-768F21.1",0.530111945757113
4,"RP11-774D14.1",0.636200382836879
4,"RP11-776A13.2",0.630380985764131
4,"RP11-77H9.5",0.515317339123772
4,"RP11-782C8.1",0.828538282912507
4,"RP11-782C8.2",0.831555612420206
4,"RP11-782C8.3",0.604794095832326
4,"RP11-782C8.4",0.751804515529277
4,"RP11-782C8.5",0.804133705657153
4,"RP11-785G17.1",0.599341737981936
4,"RP11-785H5.2",0.74371699714357
4,"RP11-789C17.3",0.855708422051097
4,"RP11-793H13.10",0.802041585850517
4,"RP11-797A18.4",0.873230469906897
4,"RP11-799N11.1",0.629563846685446
4,"RP11-79H23.3",0.623340293013185
4,"RP11-7F17.5",0.627909722761062
4,"RP11-7N14.1",0.688883205639176
4,"RP11-819C21.1",0.832384112437982
4,"RP11-81N13.1",0.62486898547983
4,"RP11-822E23.2",0.508762835802784
4,"RP11-822E23.8",0.641171575029045
4,"RP11-834C11.14",0.512094355130493
4,"RP11-83A24.2",0.708723728889431
4,"RP11-845C23.2",0.557786924969957
4,"RP11-848G14.2",0.577864254140909
4,"RP11-861L17.3",0.761060791695974
4,"RP11-862L9.3",0.745692230908627
4,"RP11-890B15.2",0.744588042147612
4,"RP11-899L11.1",0.711756853865026
4,"RP11-89M16.1",0.50857991998237
4,"RP11-8L2.1",0.829796729822693
4,"RP11-927P21.1",0.648810428836349
4,"RP11-930O11.1",0.77489323776527
4,"RP11-932O9.10",0.675006487283894
4,"RP11-95J11.1",0.708237452826503
4,"RP11-96K19.4",0.791496699113883
4,"RP11-981G7.1",0.648099785808919
4,"RP11-981G7.2",0.778488227520046
4,"RP11-98G13.1",0.585850118506349
4,"RP11-98J23.2",0.745273114478192
4,"RP13-1039J1.4",0.595805844231935
4,"RP13-128O4.3",0.926246335858956
4,"RP13-26D14.2",0.513253165830558
4,"RP13-996F3.3",0.706616876471963
4,"RP3-368A4.5",0.624443592813357
4,"RP3-368A4.6",0.737196172051506
4,"RP3-403L10.3",0.554337927392719
4,"RP3-449O17.1",0.788805863468098
4,"RP3-465N24.5",0.599245230406191
4,"RP3-467K16.4",0.709652080739538
4,"RP3-468K18.5",0.736615507976513
4,"RP3-508I15.21",0.777585438137215
4,"RP3-526F5.2",0.662118491515408
4,"RP4-530I15.9",0.792559351795729
4,"RP4-545C24.1",0.669469679287538
4,"RP4-569M23.2",0.740385032702823
4,"RP4-569M23.4",0.646256874426008
4,"RP4-607I7.1",0.777359568679656
4,"RP4-620E11.4",0.653905066821033
4,"RP4-660H19.1",0.594107642164058
4,"RP4-668G5.1",0.62237254104042
4,"RP4-678D15.1",0.804165479780462
4,"RP4-728D4.3",0.727561169957753
4,"RP4-761J14.8",0.545948411936723
4,"RP4-764O22.1",0.61728346461202
4,"RP4-781K5.8",0.585337379954261
4,"RP4-802A10.1",0.56682445631787
4,"RP5-1000K24.2",0.669579486908736
4,"RP5-1033H22.2",0.817119651499754
4,"RP5-1044H5.1",0.61807491771228
4,"RP5-1049G16.4",0.646935372518463
4,"RP5-1101C3.1",0.621108586079788
4,"RP5-1115A15.1",0.749853172120464
4,"RP5-1120P11.1",0.502075595513778
4,"RP5-1125A11.4",0.599088812177611
4,"RP5-823G15.5",0.605146659376904
4,"RP5-850O15.3",0.577454886184183
4,"RP5-867C24.1",0.660266277025613
4,"RP5-867C24.4",0.874133390067482
4,"RP5-867C24.5",0.555586626686073
4,"RP5-884C9.2",0.656423683694637
4,"RP5-916O11.1",0.568639478037022
4,"RP5-916O11.2",0.826364485242698
4,"RP5-916O11.3",0.911634969789201
4,"RP5-956O18.2",0.735986788387905
4,"RPA3-AS1",0.529763029843205
4,"RPL23AP4",0.512040760662758
4,"RPL3P6",0.877147023319441
4,"RPL7AP34",0.525876428111104
4,"RPL7L1P2",0.783553240516536
4,"RPL9P32",0.510215123714426
4,"RPS12P28",0.768102604425075
4,"RPS20P4",0.632684744580801
4,"RPS4Y2",0.503096960293959
4,"RPS6KA5",0.609708004971546
4,"RPSAP51",0.738583641710148
4,"RPTOR",0.69101453484968
4,"RRAGC",0.719172695533006
4,"RRAS2",0.651669081234659
4,"RRBP1",0.90951980361074
4,"RREB1",0.5482712132978
4,"RSBN1L-AS1",0.896179702499217
4,"RSRC1",0.580549074850214
4,"RTEL1",0.899479722015431
4,"RTEL1-TNFRSF6B",0.910653479223822
4,"RTN4RL1",0.733150972644778
4,"RUFY3",0.504861636722649
4,"RWDD4P1",0.533855957675338
4,"RYR1",0.737124446299446
4,"S100A11",0.596468439823701
4,"S100G",0.677229418913524
4,"SAA2",0.518552238685615
4,"SAA2-SAA4",0.509486120766524
4,"SAG",0.529192834529657
4,"SAMD4A",0.774044790960224
4,"SATB1",0.572982551213567
4,"SBF2",0.810928529417067
4,"SCAPER",0.744745005103298
4,"SCD5",0.533953223410632
4,"SCFD2",0.669808296491458
4,"SCG5",0.586854240759513
4,"SCHIP1",0.744425953432968
4,"SCNN1B",0.565711755561389
4,"SEC14L2",0.577117004062894
4,"SEC63",0.538939335094073
4,"SECISBP2L",0.578534287050333
4,"SEMA3F",0.88355108673235
4,"SEMA4C",0.713803103599182
4,"SEMA6A",0.77196717340127
4,"SEMA6C",0.500648136598081
4,"SEPT10",0.50905478419782
4,"SEPT4",0.64888293974995
4,"SERPINA11",0.608321649020425
4,"SERPINB1",0.655247827865186
4,"SERPINB8",0.733977976625398
4,"SESN2",0.762802985691314
4,"SETBP1",0.695488830951482
4,"SETD5",0.636003332523117
4,"SFXN5",0.782403766691114
4,"SGMS1",0.687145369383395
4,"SH2B2",0.512340038948223
4,"SH2D3C",0.564543140164885
4,"SH3BP5-AS1",0.779242372266522
4,"SH3D21",0.544300402520192
4,"SH3GL2",0.536580638441012
4,"SH3GLB1",0.503477393272897
4,"SH3TC1",0.68310616904184
4,"SHANK2",0.662642413565348
4,"SHB",0.598378867330171
4,"SIK3-IT1",0.893886220836681
4,"SIPA1",0.74386988059828
4,"SIPA1L3",0.762366459813193
4,"SLC12A5",0.555076540219211
4,"SLC12A8",0.832895795387274
4,"SLC13A3",0.792009470315004
4,"SLC13A4",0.851981904077018
4,"SLC16A7",0.857962326815799
4,"SLC16A9",0.589160575459956
4,"SLC19A3",0.537282030799402
4,"SLC1A1",0.52817971536367
4,"SLC1A3",0.635762575739591
4,"SLC22A1",0.58947946091591
4,"SLC22A2",0.748683053772472
4,"SLC22A23",0.930049507801507
4,"SLC22A3",0.854688019437787
4,"SLC22A4",0.583695092989172
4,"SLC24A1",0.551652047918005
4,"SLC25A24P1",0.913788244731026
4,"SLC25A24P2",0.720092789954627
4,"SLC25A26",0.697159888462513
4,"SLC25A37",0.790705739534621
4,"SLC25A53",0.728320240270041
4,"SLC26A11",0.72110983458061
4,"SLC2A12",0.502420210795034
4,"SLC2A13",0.50953058046503
4,"SLC2A9",0.561365880273953
4,"SLC39A11",0.576461352264806
4,"SLC4A5",0.501615712761317
4,"SLC52A3",0.866992461672975
4,"SLC6A1",0.688209403094585
4,"SLC6A14",0.892307363696393
4,"SLC6A15",0.679076880375915
4,"SLC6A9",0.71954644973161
4,"SLC8A1",0.520307451058383
4,"SLC8A2",0.503427686917783
4,"SLC9A3P2",0.833800888874565
4,"SLC9B2",0.759694697899718
4,"SLC9C1",0.738929091286891
4,"SLCO2A1",0.829600573992462
4,"SLCO4A1",0.506202742525806
4,"SLIT3",0.639184650941144
4,"SLX4IP",0.586025239055461
4,"SMCR5",0.607572564732572
4,"SMPD4P1",0.882852834584251
4,"SMYD3-IT1",0.769030563455618
4,"SND1",0.855517072858292
4,"SNED1",0.680708683974786
4,"SNORA70G",0.836110428259922
4,"SNTB2",0.520619124503991
4,"SNX18P3",0.538000685172362
4,"SNX29P2",0.612910684864169
4,"SNX9",0.538571384989494
4,"SOCS2",0.508140968686186
4,"SOCS5",0.881334182434999
4,"SOGA3",0.813700843948773
4,"SORBS1",0.573849360071308
4,"SOS1",0.908748664844135
4,"SOS2",0.732276944020908
4,"SOX13",0.569437746423828
4,"SP110",0.609563327459006
4,"SPAG16",0.674747948854317
4,"SPANXA2-OT1",0.628942538938985
4,"SPATA1",0.550778906402786
4,"SPATA17",0.656298137084549
4,"SPATA5",0.637603837737891
4,"SPDYE6",0.767965114741955
4,"SPECC1L",0.880297005065982
4,"SPECC1L-ADORA2A",0.852830944213448
4,"SPIDR",0.673243209595811
4,"SPINK14",0.615172548994543
4,"SPON2",0.710522676604312
4,"SPRY4",0.587247072523573
4,"SPSB1",0.654754908074819
4,"SPTBN1",0.611242634669458
4,"SRBD1",0.547390575215308
4,"SRFBP1",0.662425624488798
4,"SRGAP2B",0.914208181958629
4,"SRMP2",0.949479720165083
4,"SRRM2",0.862116985031629
4,"SS18L1",0.665540109218216
4,"SSH1",0.751094763804206
4,"SSH2",0.741412617555322
4,"SSUH2",0.602020295942829
4,"ST20-MTHFS",0.573322065290676
4,"ST3GAL2",0.747390754223012
4,"ST6GALNAC3",0.513008050658228
4,"ST7",0.725360316790349
4,"ST7-OT4",0.723056586444478
4,"STAG1",0.654079075770984
4,"STARD4-AS1",0.834693779650577
4,"STARD9",0.74285268810695
4,"STAT3",0.896741458164963
4,"STAU1",0.572992903943928
4,"STEAP4",0.755773124564212
4,"STIM1",0.743695365452511
4,"STK24",0.814583484117534
4,"STK3",0.87309522460469
4,"STOX2",0.82282418257921
4,"STRIP2",0.612447036534733
4,"STS",0.631016310783798
4,"STX19",0.663192298419194
4,"STX8",0.661808508044164
4,"STXBP5L",0.650737596536549
4,"STYK1",0.677701248735471
4,"SUFU",0.70395564566548
4,"SUGT1P3",0.553825400251194
4,"SULF2",0.869990310388038
4,"SULT1B1",0.581718303620877
4,"SUSD1",0.889865057563184
4,"SVIL",0.661443377134953
4,"SYNDIG1",0.576470769063672
4,"SYNPO",0.772676130645485
4,"SYT1",0.783738944448838
4,"TAC4",0.727350830170445
4,"TACC2",0.684654117426613
4,"TACR1",0.823370342996227
4,"TACR3",0.537194864312834
4,"TAF3",0.849560072409694
4,"TANC1",0.572287977465778
4,"TANK",0.610667518330788
4,"TAS2R13",0.782470625412217
4,"TAS2R14",0.667819783611813
4,"TAS2R18",0.638290287318342
4,"TAS2R31",0.7878309539596
4,"TASP1",0.546609153473616
4,"TBC1D15",0.786263967735706
4,"TBC1D22A",0.68352578395458
4,"TBC1D2B",0.699440861309024
4,"TBCK",0.593719202852433
4,"TBPL2",0.529860885089733
4,"TBX2",0.905173736860624
4,"TBX20",0.832120473136923
4,"TCAP",0.614181175810858
4,"TCF12",0.817468477073397
4,"TCF7L1",0.537981522724023
4,"TCF7L2",0.837992230367654
4,"TCP10L",0.823392318768506
4,"TDRD10",0.631373267998362
4,"TEAD3",0.545617714877924
4,"TEC",0.597575985616882
4,"TENC1",0.558293211904403
4,"TENM4",0.540532371194653
4,"TESK2",0.713990287584063
4,"TET2",0.622313300686131
4,"TEX11",0.568390060831336
4,"TEX41",0.691261964859697
4,"TFG",0.837130796675011
4,"TFPI",0.630843744569562
4,"TGFB2",0.83981557701131
4,"TGFBR2",0.690722665571636
4,"THBS2",0.660357283095135
4,"THRB-IT1",0.664344310177425
4,"THSD7B",0.713256141527577
4,"TIAM2",0.837523792857183
4,"TIFA",0.516266742068001
4,"TIMD4",0.529474140734942
4,"TLCD2",0.785166412606311
4,"TLE1",0.645798406694545
4,"TLE3",0.907052553097278
4,"TLN2",0.568723350897466
4,"TM4SF2",0.661517735776734
4,"TMBIM1",0.552206868161117
4,"TMED11P",0.678844970315895
4,"TMED6",0.591450783937121
4,"TMEM131",0.7600370258073
4,"TMEM165",0.711567913862938
4,"TMEM173",0.653066762789315
4,"TMEM198B",0.727528637719208
4,"TMEM204",0.630416735159371
4,"TMEM65",0.617749169895447
4,"TMEM75",0.778053903527356
4,"TMEM87B",0.598784103879447
4,"TMEM9B-AS1",0.541131301141232
4,"TMLHE",0.777233611303272
4,"TMLHE-AS1",0.826992222081217
4,"TMTC1",0.55144956265547
4,"TNFAIP8",0.554367591761902
4,"TNFAIP8L2",0.651186649123551
4,"TNFRSF10D",0.605726975892863
4,"TNFRSF1B",0.511892807051857
4,"TNFRSF21",0.586012419947694
4,"TNFRSF6B",0.554539715666783
4,"TNFSF12",0.861948069851188
4,"TNFSF12-TNFSF13",0.865077535235617
4,"TNFSF13",0.702018599107148
4,"TNIP2",0.654462668792124
4,"TNIP3",0.624043512704614
4,"TNKS",0.709050467819914
4,"TNKS2",0.735470359288388
4,"TNS4",0.782276982310864
4,"TOP1",0.737747664097713
4,"TOX2",0.662129003192086
4,"TP53INP1",0.835158893959106
4,"TP73",0.573663111359865
4,"TPO",0.678394879271963
4,"TPPP",0.70055429818819
4,"TPST1",0.854506947418795
4,"TRABD2B",0.538618563365666
4,"TRAF3IP2-AS1",0.711103073553526
4,"TRAPPC12",0.838105852654604
4,"TRIB1",0.782219057963452
4,"TRIM66",0.893704222834838
4,"TRPA1",0.823058741335538
4,"TRPC5",0.626620590236852
4,"TRPM3",0.579953475308809
4,"TSHZ2",0.796274300156307
4,"TSSC1",0.692239769922679
4,"TTBK2",0.597071659941958
4,"TTC21A",0.78175438322335
4,"TTC29",0.670294926110616
4,"TTLL11",0.501615955125894
4,"TTLL13",0.87456171425139
4,"TTLL5",0.778826160653353
4,"TTLL7",0.573609078816958
4,"TTYH1",0.653038922818129
4,"TUBB3",0.569641785243881
4,"TVP23C",0.640951308652003
4,"TVP23C-CDRT4",0.641091882752959
4,"TWIST1",0.716699731141828
4,"TWIST2",0.586488476429789
4,"UBA6",0.682018869601135
4,"UBAC2",0.699015049324586
4,"UBE2D3",0.534763573162056
4,"UBE2E1",0.608485963321878
4,"UBE2K",0.62181632141153
4,"UBE2Q2P3",0.658414055117082
4,"UBR1",0.601741181469597
4,"UCA1",0.607961184013958
4,"UCP3",0.623859962349987
4,"UGCG",0.570867373577329
4,"UGP2",0.685182572965093
4,"ULK4",0.688544774597378
4,"UNC13A",0.676358162589024
4,"UNC13C",0.617239287587009
4,"UNC80",0.661681663610828
4,"UPP2",0.615952574696733
4,"USP34",0.651428446246169
4,"USP54",0.625943365649642
4,"USP9X",0.506548983807907
4,"UTRN",0.708381988675085
4,"VANGL2",0.676857018659496
4,"VAPA",0.741225814472875
4,"VAV2",0.566247209278443
4,"VEGFA",0.705577776900826
4,"VGF",0.874000156496379
4,"VGLL4",0.702510236555417
4,"VPS13B",0.726174817893219
4,"VPS13D",0.728236704858109
4,"VPS26BP1",0.843580113242253
4,"VPS37A",0.800740203967949
4,"VPS9D1",0.753816925065658
4,"VTI1A",0.657349214620073
4,"WDFY2",0.66154416614344
4,"WDR19",0.680859219253339
4,"WDR25",0.507822849218627
4,"WDR27",0.560495994325957
4,"WDR52",0.518100671277264
4,"WDR59",0.630363912041142
4,"WDR70",0.665235999900182
4,"WDR96",0.660395647786778
4,"WHAMMP2",0.691960763385129
4,"WHAMMP3",0.577431332735914
4,"WIPF1",0.740341750785168
4,"WNK1",0.520222803486529
4,"WWC1",0.899204587579094
4,"WWTR1",0.84152018499391
4,"XDH",0.564995498192305
4,"XGPY",0.519369653342848
4,"XRCC4",0.839242523893211
4,"XRN2",0.846727155717067
4,"XRRA1",0.837465878583196
4,"XX-C2158C6.2",0.551937822357643
4,"XXyac-YX155B6.2",0.528616326931853
4,"XXYLT1-AS2",0.662824699861915
4,"YAP1",0.890809188032891
4,"YBX3",0.921546172606937
4,"YIPF1",0.508275021430435
4,"YPEL2",0.605912722173301
4,"ZBED6CL",0.689333815211123
4,"ZDHHC11",0.547983514332194
4,"ZDHHC14",0.671443861565605
4,"ZEB1",0.604536825472265
4,"ZEB2",0.642168031467966
4,"ZFAT",0.796109553459105
4,"ZFHX3",0.656126426698625
4,"ZMYND8",0.528327832846428
4,"ZNF148",0.837089883793304
4,"ZNF236",0.761943658109961
4,"ZNF254",0.639854178500423
4,"ZNF277",0.61688274856638
4,"ZNF346",0.527614825082733
4,"ZNF347",0.708533776600559
4,"ZNF407",0.635388484377485
4,"ZNF41",0.729233517600615
4,"ZNF444",0.55623072271077
4,"ZNF460",0.582875254482285
4,"ZNF474",0.54724203423657
4,"ZNF484",0.642340163003502
4,"ZNF564",0.661066389638799
4,"ZNF568",0.671377304678743
4,"ZNF587P1",0.760516483930935
4,"ZNF618",0.685519045818309
4,"ZNF71",0.586560961730465
4,"ZNF717",0.695806255379588
4,"ZNF750",0.786953792363974
4,"ZNF75D",0.921151021998456
4,"ZNF781",0.654566341122915
4,"ZNF826P",0.704655787972868
4,"ZNRF2",0.921602018484703
4,"ZNRF3-IT1",0.600555495566965
4,"ZSCAN5A",0.906757185627184
4,"ZSWIM6",0.743992816885876
