"CLUSTER","gene_name","MEM.SHIP"
2,"ZRSR2",0.602607953198333
2,"ZSCAN5A",0.707595787411711
3,"AATK",0.633491805564399
3,"AB015752.3",0.717954275612661
3,"ABCA3",0.843157605737317
3,"ABCA7",0.769962680852027
3,"ABCC6",0.653698027727449
3,"ABCG4",0.796679166096682
3,"ABHD16B",0.514521172061883
3,"ABHD17A",0.529223987520886
3,"ABTB1",0.734636224620617
3,"AC000068.5",0.821245099148261
3,"AC002116.7",0.513222426859533
3,"AC002429.5",0.695433648265301
3,"AC002472.11",0.595429715739341
3,"AC004156.3",0.503958024103955
3,"AC004166.6",0.602499444476645
3,"AC004840.9",0.859022156236968
3,"AC004951.5",0.749563964187604
3,"AC004980.8",0.512843950279894
3,"AC004980.9",0.545334932154763
3,"AC005329.7",0.699174956417583
3,"AC005387.2",0.769235663665192
3,"AC005944.2",0.635819320018859
3,"AC006132.1",0.603108745635229
3,"AC007292.4",0.711745896160676
3,"AC008069.2",0.655290498415501
3,"AC008440.10",0.677609663843846
3,"AC010646.3",0.623748407639307
3,"AC010761.9",0.694461544862085
3,"AC011747.6",0.514631901938419
3,"AC012358.4",0.756238979113931
3,"AC015688.3",0.542138626093223
3,"AC016700.3",0.567496887555469
3,"AC017002.1",0.682173553046496
3,"AC017099.3",0.790935944263302
3,"AC018755.2",0.804903358016424
3,"AC018766.4",0.636713602904828
3,"AC018766.5",0.888566353030042
3,"AC020922.1",0.618811809187903
3,"AC025171.1",0.8171666145678
3,"AC025627.9",0.547914162405061
3,"AC026202.1",0.766793449341133
3,"AC067852.1",0.576271370827345
3,"AC068580.6",0.677877748610881
3,"AC074212.5",0.682638139228228
3,"AC074212.6",0.540112920368415
3,"AC083864.3",0.623603871115067
3,"AC084018.1",0.761969182269979
3,"AC087501.1",0.5992168462749
3,"AC092143.1",0.727668750082393
3,"AC093391.2",0.614468171111393
3,"AC093627.12",0.603015511525409
3,"AC096649.2",0.565383336476883
3,"AC097500.2",0.734215511258244
3,"AC097658.1",0.504325023932968
3,"AC104695.3",0.671435411565784
3,"AC107016.1",0.534716488540999
3,"AC110619.1",0.524526974455048
3,"AC131571.2",0.741512159532659
3,"AC135048.1",0.788435371099105
3,"AC139099.3",0.833296593517797
3,"AC139100.3",0.751445660447057
3,"AC139887.4",0.752487348816536
3,"AC156455.1",0.659654597060616
3,"AC174470.1",0.611230017771741
3,"ACACB",0.609637515446716
3,"ACADS",0.542212354201531
3,"ACAP3",0.847948675208113
3,"ACBD4",0.786950469867879
3,"ACBD7",0.595095072779028
3,"ACCS",0.652441616615871
3,"ACKR3",0.737640067711505
3,"ACOT11",0.636324754755551
3,"ACOT8",0.724758232384688
3,"ACSBG2",0.537772952291066
3,"ACSF2",0.633659572167059
3,"ACTG1P4",0.567441928928772
3,"AD000671.6",0.75446017466587
3,"ADAM11",0.834578998920265
3,"ADAM8",0.70595894523706
3,"ADAMTSL4",0.578039820604761
3,"ADAP2",0.754397623419377
3,"ADCY5",0.679065681564767
3,"ADRA1B",0.541158730668421
3,"AEBP1",0.539644346200752
3,"AF038458.3",0.579917881372133
3,"AFAP1L2",0.892838284641791
3,"AGAP9",0.549765300479576
3,"AGBL2",0.595356972415145
3,"AGPAT1",0.623113580084386
3,"AGPAT2",0.712223373302846
3,"AGPAT4",0.526134827149532
3,"AIM1L",0.59750949935023
3,"AKAP5",0.667375187997594
3,"AKT1S1",0.567715547785201
3,"AL021707.2",0.894764990015707
3,"AL133168.3",0.505661373111665
3,"AL356740.1",0.677132478564083
3,"ALAD",0.698759130337103
3,"ALDH3B1",0.695983646988943
3,"ALDH6A1",0.534550517715802
3,"ALDOAP1",0.605238407711425
3,"ALKBH7",0.685743286397847
3,"ALPP",0.636635929112426
3,"ALPPL2",0.741491194972824
3,"ALX1",0.604666105141816
3,"AMH",0.581079985724364
3,"AMT",0.632508733105184
3,"ANGPTL6",0.503693560626233
3,"ANKRD9",0.594751021819993
3,"ANO8",0.811615051216819
3,"AP000473.5",0.815427332801835
3,"AP000473.8",0.513408026772851
3,"AP000695.6",0.592640223276732
3,"AP001062.1",0.831713919335368
3,"AP001062.7",0.620987533259582
3,"AP001065.15",0.512122481150319
3,"AP001065.2",0.727078988486316
3,"AP001604.3",0.596352166951391
3,"AP001877.1",0.570962030683257
3,"AP006621.1",0.790320115524674
3,"AP006621.5",0.596111986997534
3,"AP006621.8",0.718144994998061
3,"AP4M1",0.798532646027822
3,"APBA2",0.528652749439061
3,"APC2",0.761417478906444
3,"APCDD1L",0.751133091701368
3,"APOBEC2",0.56616375105377
3,"APOBEC3C",0.696046162522309
3,"APOO",0.593378479234018
3,"AQP3",0.502047458544508
3,"AQP6",0.585094571854071
3,"ARAP3",0.837608020342199
3,"ARHGEF16",0.505338981603999
3,"ARHGEF4",0.513049258937588
3,"ARID3A",0.782739744271803
3,"ARPC3P5",0.784082729297678
3,"ARRDC1",0.525528334089835
3,"ART1",0.624609537869861
3,"ARVCF",0.503152483279903
3,"ASB16",0.784195789624202
3,"ASB9",0.541765465789397
3,"ASF1B",0.643678094148258
3,"ASGR2",0.767369558499894
3,"ASIC3",0.738481250619285
3,"ASL",0.787426631085816
3,"ASPA",0.504850725918435
3,"ASPSCR1",0.589227460203305
3,"ATG16L2",0.679832957189514
3,"ATG2A",0.709631550915676
3,"ATOH8",0.806123044758715
3,"ATP2A3",0.526673583357158
3,"ATP5G1P6",0.811964614376209
3,"ATP8B3",0.682861427084293
3,"AZI1",0.719527868707881
3,"B3GNT1",0.512112293834043
3,"B4GALNT3",0.629887992344449
3,"B9D2",0.64982251794174
3,"BAD",0.531394560464677
3,"BAI2",0.675345728437585
3,"BAIAP2",0.739115123741271
3,"BARHL1",0.786987570431299
3,"BATF3",0.529407643187238
3,"BCAM",0.513186843235869
3,"BCAS4",0.740133290355688
3,"BCL9",0.62172358488581
3,"BDH1",0.685558834157804
3,"BDH2",0.674333831681028
3,"BDKRB2",0.590271081678968
3,"BEGAIN",0.508225025693952
3,"BMP1",0.681777511897608
3,"BMS1P6",0.788199300746688
3,"BNIPL",0.741312262078664
3,"BOLA1",0.610229076118974
3,"BOLA2B",0.505249750514041
3,"BRICD5",0.866950331633123
3,"BTBD2",0.549538794539679
3,"BTN2A2",0.710785172095926
3,"C10orf54",0.834205799541172
3,"C10orf55",0.597329282765886
3,"C10orf91",0.507446476729545
3,"C11orf35",0.527921323543191
3,"C11orf80",0.620345236963603
3,"C13orf45",0.638832722901974
3,"C14orf159",0.538308405982674
3,"C14orf80",0.716788961339887
3,"C14orf93",0.612259226652568
3,"C15orf62",0.722063001715412
3,"C16orf54",0.725210843825585
3,"C16orf71",0.676997950616835
3,"C16orf74",0.653234578212851
3,"C17orf103",0.610311689592655
3,"C17orf107",0.760366593440457
3,"C17orf62",0.638101506179056
3,"C18orf56",0.522261762304493
3,"C19orf66",0.793946036486728
3,"C19orf82",0.741695352826244
3,"C1orf145",0.865889333286128
3,"C1orf170",0.599646215681977
3,"C1QTNF1-AS1",0.553001263680326
3,"C1QTNF6",0.756507464996703
3,"C1R",0.670278773042871
3,"C20orf112",0.779717048876319
3,"C20orf195",0.562536470355267
3,"C20orf196",0.621271091851246
3,"C20orf96",0.663940372862653
3,"C21orf2",0.826877569596392
3,"C21orf58",0.764999055408141
3,"C22orf26",0.838606305500794
3,"C2orf48",0.631788988989859
3,"C2orf71",0.613723790936375
3,"C3",0.819558201819353
3,"C4BPA",0.612635469481776
3,"C4BPAP1",0.702196527169989
3,"C5AR2",0.577525292234977
3,"C6orf183",0.599646366514673
3,"C6orf223",0.7226914703976
3,"C6orf99",0.511272604742827
3,"C8G",0.551358242589871
3,"C9orf131",0.674734152490012
3,"C9orf139",0.556705150311172
3,"C9orf169",0.502921455616642
3,"C9orf172",0.858138564954995
3,"C9orf89",0.713542145155167
3,"C9orf96",0.698906331959701
3,"CA11",0.633984197555586
3,"CA5A",0.603278269458725
3,"CACNA1A",0.613324371500303
3,"CACNA1C-AS1",0.594006159579592
3,"CACNA1H",0.547721235388237
3,"CACNB3",0.535497513164598
3,"CACTIN-AS1",0.523204541506892
3,"CALCOCO1",0.818127574070718
3,"CALCRL",0.55656100788851
3,"CAMK1",0.776202332151517
3,"CAMK2N2",0.749124057736013
3,"CAMSAP3",0.760482689191799
3,"CAPN3",0.735602988608502
3,"CAPN9",0.506092707096514
3,"CARHSP1",0.736458587694942
3,"CASC2",0.532228749890089
3,"CASKIN2",0.777724266191312
3,"CATSPERB",0.60746196871327
3,"CBFA2T3",0.503490185683793
3,"CBX8",0.62596994541093
3,"CCBL1",0.824063242158877
3,"CCDC136",0.654597824862035
3,"CCDC154",0.729817985359023
3,"CCDC17",0.64179895563367
3,"CCDC3",0.526632813252296
3,"CCDC61",0.667049999469011
3,"CCDC64",0.722621679304036
3,"CCDC88B",0.758119593408475
3,"CCNE1",0.578596314498717
3,"CCR4",0.737063786859317
3,"CD5",0.584760272292611
3,"CD74",0.554504726766049
3,"CDA",0.601356308071091
3,"CDC42EP4",0.698751123512551
3,"CDH23",0.634384175248391
3,"CDK18",0.788453929010104
3,"CDK2AP2",0.665119000427011
3,"CDKN1C",0.6612981322309
3,"CDNF",0.615397455614923
3,"CDON",0.713699257211878
3,"CDT1",0.872702632699758
3,"CELF4",0.545089238312295
3,"CELSR1",0.588663952328128
3,"CELSR2",0.753508153826763
3,"CEND1",0.636095398320692
3,"CERS1",0.654999802622229
3,"CES3",0.55260195062412
3,"CES4A",0.551904266305281
3,"CFB",0.638877922400822
3,"CFD",0.543537459249567
3,"CHD5",0.516903582170011
3,"CHKB",0.763386392170984
3,"CHKB-CPT1B",0.871906521723264
3,"CHN2",0.516012982733683
3,"CHRNE",0.773990198051826
3,"CIC",0.722436455155554
3,"CICP14",0.628247837796538
3,"CIRBP-AS1",0.596589975445314
3,"CLDN18",0.511007695953649
3,"CLRN1-AS1",0.528922826966457
3,"CLSTN3",0.50591737579498
3,"CMTM1",0.581719101619639
3,"CNKSR1",0.617118762614629
3,"COL11A2",0.856021584744524
3,"COL5A1",0.507238813911247
3,"CORO1B",0.781826030891527
3,"CPPED1",0.551003646534078
3,"CPT1B",0.796868773699204
3,"CPT1C",0.654072540883323
3,"CPZ",0.770432124035648
3,"CR1L",0.825885136060559
3,"CRIP1P2",0.593647620117183
3,"CRIP2",0.876379293657653
3,"CROCCP1",0.735965738751469
3,"CRYM",0.614161307456762
3,"CSAD",0.637912275055746
3,"CSDC2",0.821240858213519
3,"CSPG4",0.702232234776378
3,"CSPG4P11",0.601025540765443
3,"CSPG4P8",0.839312014698889
3,"CST13P",0.706485397193626
3,"CTA-293F17.1",0.624892584383306
3,"CTB-25B13.13",0.542283761059229
3,"CTB-31O20.4",0.582233399926342
3,"CTB-31O20.8",0.62191635457733
3,"CTB-55O6.12",0.901694004765287
3,"CTB-57H20.1",0.6494551379075
3,"CTB-58E17.9",0.821336771307461
3,"CTB-73N10.1",0.520682773405504
3,"CTB-79E8.2",0.608246263889737
3,"CTC-250I14.6",0.729071190606709
3,"CTC-273B12.8",0.546789327439304
3,"CTC-338M12.6",0.679037339665799
3,"CTC-344H19.4",0.619355064848152
3,"CTC-425O23.2",0.506801314011075
3,"CTC-429P9.3",0.696738346359211
3,"CTC-436P18.3",0.684551394619759
3,"CTC-453G23.5",0.560348095606906
3,"CTC-490E21.10",0.856462040606075
3,"CTC-492K19.4",0.584461628638212
3,"CTD-2020K17.1",0.664013368806355
3,"CTD-2020K17.4",0.591852918555883
3,"CTD-2026K11.1",0.741204341978339
3,"CTD-2047H16.4",0.672300429416815
3,"CTD-2083E4.6",0.545506941003025
3,"CTD-2184D3.7",0.633269958295435
3,"CTD-2189E23.1",0.505289999845792
3,"CTD-2199O4.3",0.502030458741608
3,"CTD-2199O4.7",0.509773495528933
3,"CTD-2206N4.4",0.839062640075376
3,"CTD-2207O23.10",0.549177666075642
3,"CTD-2210P24.6",0.516949057707206
3,"CTD-2288F12.1",0.526844992769122
3,"CTD-2292P10.2",0.617930364891203
3,"CTD-2527I21.14",0.804978266495756
3,"CTD-2540B15.13",0.525982944095869
3,"CTD-2541J13.1",0.591434798465092
3,"CTD-2587H24.4",0.51456325297093
3,"CTD-2587H24.5",0.543276030473188
3,"CTD-2587M2.1",0.58431198405265
3,"CTD-2622I13.3",0.535374485709688
3,"CTD-2639E6.9",0.73133603473473
3,"CTD-2647E9.3",0.515546585285333
3,"CTD-2647L4.1",0.503880218675905
3,"CTD-2655K5.1",0.702321828660583
3,"CTD-3001H11.1",0.72696444603919
3,"CTD-3060P21.1",0.749698265272154
3,"CTD-3064M3.3",0.528782772046532
3,"CTD-3065B20.3",0.615766075541245
3,"CTD-3065J16.9",0.555966383787157
3,"CTD-3214H19.16",0.621386037654168
3,"CTD-3214H19.6",0.682379470015181
3,"CTDP1",0.560062584614569
3,"CTDSP1",0.764080717464311
3,"CTDSP2",0.57386042184632
3,"CTNNBIP1",0.562864032935813
3,"CTSF",0.607937852456427
3,"CTSH",0.609854876571111
3,"CXCR5",0.702631812527023
3,"CXXC5",0.531070996709672
3,"CYP2D6",0.859725448755783
3,"CYP2F1P",0.588158517309537
3,"CYP2W1",0.506867834489813
3,"CYP4X1",0.834735866652545
3,"D2HGDH",0.558864675702681
3,"DAGLA",0.728656293074236
3,"DBNDD1",0.572383454766638
3,"DCDC2B",0.718088499576545
3,"DCST1",0.668585708995251
3,"DDC",0.743561646622045
3,"DDX11-AS1",0.57345266552836
3,"DENND1C",0.513609003490319
3,"DENND6B",0.678607003390914
3,"DERL3",0.602903053864913
3,"DFNB31",0.521587126582558
3,"DGCR5",0.765717697232058
3,"DGCR6",0.681968031537669
3,"DHRS12",0.546624670765331
3,"DHRS7C",0.735285128982088
3,"DHX58",0.610874465987531
3,"DICER1-AS1",0.745508246439899
3,"DIO1",0.503866046782043
3,"DISP2",0.531704354726549
3,"DKFZP761J1410",0.539449146309183
3,"DKK3",0.834100021635829
3,"DLG3",0.527757950190957
3,"DLX4",0.729554496724781
3,"DMTN",0.588346835377397
3,"DNAAF3",0.720702161608585
3,"DNAH9",0.670904366635139
3,"DNASE1L1",0.591507450145094
3,"DNASE1L2",0.658809704967108
3,"DND1P1",0.629804181972823
3,"DNM1P35",0.530804145426729
3,"DOC2A",0.710881740897693
3,"DOK6",0.696934458684165
3,"DPYSL2",0.673071804646867
3,"DPYSL4",0.699378941217084
3,"DRP2",0.594413747957028
3,"DTX2P1",0.72794009286432
3,"DTX2P1-UPK3BP1-PMS2P11",0.563627286816975
3,"DUSP18",0.56775213733899
3,"DUSP2",0.589011389616218
3,"DUSP6",0.591250626750835
3,"DUSP8",0.562109789191654
3,"DUSP9",0.777883794976087
3,"DYRK1B",0.582417104036449
3,"DYSF",0.507894845119632
3,"E2F2",0.755048238239457
3,"ECE1",0.500053686218981
3,"ECH1",0.76965749594114
3,"EEF1A1P14",0.582120949713104
3,"EEF1A1P19",0.603425441497038
3,"EEF1A1P7",0.579977819625265
3,"EEF1GP5",0.59050804651359
3,"EFCAB4A",0.576553338855348
3,"EFEMP2",0.675312895147524
3,"EFNA2",0.644189197883507
3,"EGFL8",0.810305742563371
3,"EHBP1L1",0.585108397363497
3,"EIF1",0.684384148788253
3,"EIF4BP5",0.587546937150022
3,"EIF4EBP1P2",0.597267081403182
3,"EIF4HP2",0.704698188827002
3,"ELMSAN1",0.604332113365578
3,"EMILIN3",0.696412738828011
3,"EML2",0.814104435151235
3,"ENDOV",0.834060615243829
3,"ENG",0.865480023943927
3,"ENO2",0.664746342119339
3,"ENPP7",0.543745306311164
3,"EPHA1-AS1",0.620611430232899
3,"EPHB2",0.578388622361121
3,"EPN3",0.749669949876877
3,"EPOR",0.6028435044375
3,"EPX",0.790899490782425
3,"ERBB3",0.70159785654674
3,"ERVH48-1",0.586060882233755
3,"ESAM",0.702971215780805
3,"ESRRAP2",0.576951120933567
3,"FABP3",0.624004796841933
3,"FADS1",0.523386178579508
3,"FAH",0.756469929960349
3,"FAM102A",0.692741235061239
3,"FAM115D",0.803664323987398
3,"FAM132B",0.589394266041203
3,"FAM171A2",0.628194727292832
3,"FAM211B",0.714168041460405
3,"FAM227A",0.630949544341706
3,"FAM43A",0.72939231740289
3,"FAM45A",0.721248854281648
3,"FAM63A",0.747483080809304
3,"FAM65C",0.742266031894334
3,"FAM78B",0.644953630362742
3,"FAM81A",0.740391441863081
3,"FAM83A",0.718166607890703
3,"FANCA",0.560563672850581
3,"FARP1",0.725989288792173
3,"FBN2",0.635524820276297
3,"FBRSL1",0.553488655761061
3,"FBXL16",0.748585594033478
3,"FCER2",0.651640726178058
3,"FCHO1",0.54495053914515
3,"FDPSP4",0.533998214560872
3,"FENDRR",0.676630026028583
3,"FES",0.505716246659946
3,"FFAR4",0.523597635372756
3,"FIBCD1",0.628658357468523
3,"FKBP1B",0.590557104951121
3,"FLYWCH2",0.842242732289493
3,"FMNL1",0.876710571722252
3,"FN1",0.580511431560158
3,"FNDC8",0.750773071785403
3,"FOXH1",0.539206265426319
3,"FOXO4",0.595733889830477
3,"FRMD4A",0.78502877785011
3,"FRS3",0.513652804521557
3,"FSCN2",0.565215891922219
3,"FSHR",0.532062815831829
3,"FTH1P12",0.582847778701583
3,"FTH1P2",0.857729364175406
3,"FUT10",0.538936757280987
3,"FUZ",0.502250220224505
3,"GAB4",0.689757786406463
3,"GABRE",0.780163478061822
3,"GALK1",0.553355662867932
3,"GALNS",0.680236976328938
3,"GALNTL5",0.83203553172376
3,"GALT",0.635013671973631
3,"GAMT",0.604414101196466
3,"GAREML",0.740921728133558
3,"GAS1",0.638636389325837
3,"GAS7",0.623438774829514
3,"GATSL2",0.7324572702843
3,"GCHFR",0.762941955247688
3,"GDF1",0.657564424161146
3,"GDPD3",0.652831385660464
3,"GEM",0.764005327131093
3,"GFI1",0.827837661147837
3,"GGA1",0.640424605098357
3,"GGN",0.6100290535464
3,"GHRLOS",0.589009873638564
3,"GIPR",0.501673809288747
3,"GJB7",0.75890144183601
3,"GJC2",0.667575885059551
3,"GK",0.571127372323038
3,"GK-AS1",0.674991944426995
3,"GLIS2",0.666758376367373
3,"GNAI2",0.766291497808775
3,"GNAT1",0.527627483033631
3,"GOLGA2B",0.522776994734596
3,"GOLGA6L5",0.578181517142822
3,"GOLGA6L9",0.554673891638739
3,"GOLGA7B",0.655038146837128
3,"GOLGA8Q",0.531884828863593
3,"GOLGA8UP",0.808847124528473
3,"GP1BA",0.768936950591338
3,"GPCPD1",0.579170560294939
3,"GPR132",0.537574222910065
3,"GPR137",0.528156951837409
3,"GPR153",0.569390588391159
3,"GPR155",0.537973137547186
3,"GPR39",0.594066511336166
3,"GPR78",0.800239928573852
3,"GPRASP1",0.637753055773021
3,"GPX2",0.650018730293588
3,"GPX4",0.768273734782491
3,"GRAMD2",0.647268324688145
3,"GRAMD4",0.713343726798681
3,"GRHL1",0.740603586679602
3,"GRIA3",0.516226315647227
3,"GRK6P1",0.804917831575818
3,"GRTP1",0.866161782390192
3,"GSDMB",0.638180802939953
3,"GSE1",0.767571018586535
3,"GSN",0.848595833072629
3,"GTF2IRD1",0.556987215282527
3,"GTF2IRD2",0.661607635878188
3,"GTF2IRD2P1",0.594005627067525
3,"GUSBP4",0.546934028247904
3,"GUSBP5",0.63629315260287
3,"H19",0.852223834633256
3,"H1FX",0.739137559316656
3,"H1FX-AS1",0.772365448533278
3,"HAMP",0.695337139878905
3,"HCG27",0.556044168503925
3,"HCN2",0.583195562504821
3,"HCN3",0.649486068315032
3,"HDAC10",0.766896895780606
3,"HDAC11",0.571845203337449
3,"HERC2P3",0.543956643181933
3,"HERC2P5",0.562531407457706
3,"HERC2P9",0.655863706971313
3,"HES2",0.542454618762534
3,"HES4",0.599153408176927
3,"HEXDC",0.530457506759079
3,"HIGD1C",0.568958474892611
3,"HILS1",0.561020649791349
3,"HIST1H2BN",0.62547093173829
3,"HMGA1P4",0.584215049135048
3,"HOOK2",0.784114702824767
3,"HOXA3",0.699904276337842
3,"HOXB-AS3",0.60275301042766
3,"HOXB3",0.590662641348162
3,"HOXB4",0.536420467507245
3,"HOXB6",0.762862520244518
3,"HOXC-AS1",0.62107584277802
3,"HOXC6",0.540313389277676
3,"HOXC9",0.624678053677246
3,"HR",0.78422450420417
3,"HS1BP3",0.710722488308283
3,"HSD17B1",0.589217331903861
3,"HSD3B7",0.767116694079132
3,"HSH2D",0.627901924228579
3,"HSPA12B",0.868158823349267
3,"HSPA8P15",0.64157240735747
3,"HSPB6",0.633773519700867
3,"HSPG2",0.88837515089672
3,"HVCN1",0.752841165141942
3,"HYAL1",0.804966103619654
3,"IDH2",0.762984217630818
3,"IDUA",0.715893119502662
3,"IER2",0.704229711302665
3,"IFI6",0.863040800114336
3,"IFITM1",0.545861812910486
3,"IFITM2",0.812090267549533
3,"IFITM3",0.574144581971405
3,"IFT140",0.592322165956628
3,"IFT43",0.544556946155701
3,"IGFBP6",0.842426662806272
3,"IGSF23",0.656239371682706
3,"IL11RA",0.741558166383379
3,"IL17B",0.502527723909757
3,"IL17C",0.658825755150665
3,"IL17RE",0.883960810012334
3,"IL22RA1",0.697139393122309
3,"IL2RB",0.577199348535383
3,"IL31RA",0.535378767687213
3,"IMPA2",0.814739492923082
3,"IMPDH1P4",0.522539436158869
3,"ING1",0.705646119001528
3,"INHA",0.614076647198701
3,"INTS4L1",0.501643025588852
3,"INTS4L2",0.500754204549192
3,"IRF2BPL",0.824266048813488
3,"IRX3",0.66610655372802
3,"ISG15",0.62208800668375
3,"ISG20",0.663902316726597
3,"ISL2",0.504899284635631
3,"ITGA9",0.518041006814373
3,"ITGB4",0.573714995032004
3,"ITPKA",0.590719175512249
3,"ITPKB-IT1",0.720480159592188
3,"JAK3",0.52544872302585
3,"JPH3",0.772379176559938
3,"KATNAL2",0.643273364643759
3,"KB-1047C11.2",0.594948543362743
3,"KCND1",0.660025217016387
3,"KCNG1",0.622822054123562
3,"KCNIP2",0.612855662145659
3,"KCNJ10",0.554377117805507
3,"KCNK3",0.677844375073828
3,"KCNN4",0.64624692329151
3,"KCNT2",0.51936703738926
3,"KIAA0195",0.546687379734041
3,"KIAA1199",0.764882509884664
3,"KIAA1522",0.719702750105409
3,"KIAA1614",0.803125978163772
3,"KIF21B",0.699183739683366
3,"KIF26A",0.666971742379662
3,"KIF27",0.500921582055832
3,"KIF3C",0.68679467039592
3,"KIFC2",0.752084438944138
3,"KLF13",0.533529999043323
3,"KLHDC8B",0.55644643557026
3,"KLHL22",0.619172881002427
3,"KLHL32",0.698919638296636
3,"KLRG1",0.586624983794564
3,"KMT2E-AS1",0.515196879222153
3,"KNDC1",0.6211057001697
3,"KRT16",0.788130854672229
3,"KRT18P26",0.537619745444864
3,"KRT18P31",0.54748319740354
3,"KRT19",0.503640885149303
3,"KRT8P41",0.542930026226302
3,"KRT8P42",0.54655841761891
3,"KRT8P46",0.606191726284111
3,"KSR1",0.535807354763007
3,"LA16c-349E10.1",0.780652588403233
3,"LA16c-390E6.5",0.611689499023315
3,"LAMA5",0.76650679284662
3,"LCA10",0.586818343738444
3,"LCAT",0.782013897700429
3,"LCN9",0.714594925513776
3,"LCT",0.761757005583979
3,"LDB3",0.506386367292158
3,"LDLRAD2",0.774448286953032
3,"LEAP2",0.716595028518363
3,"LEMD1",0.535753538557581
3,"LENEP",0.810823376571199
3,"LFNG",0.652420180529507
3,"LGALS2",0.699310620252961
3,"LHFPL3-AS1",0.573404045073705
3,"LHPP",0.800158885782072
3,"LHX1",0.516660270681932
3,"LIN52",0.526451355510827
3,"LINC00085",0.581305041201092
3,"LINC00174",0.584126893187202
3,"LINC00371",0.554381728656708
3,"LINC00431",0.672431607357786
3,"LINC00592",0.681145502122401
3,"LINC00634",0.734393041955427
3,"LINC00936",0.666491637607908
3,"LINC01006",0.537870955260285
3,"LINC01039",0.513878620310271
3,"LINGO2",0.683519539402102
3,"LLGL2",0.851636561637195
3,"LMF2",0.564139774514749
3,"LMOD3",0.771591012611254
3,"LMTK3",0.656969285309828
3,"LOXL2",0.602166362774574
3,"LPAR5",0.763870240689287
3,"LPHN1",0.746556826005723
3,"LPIN1",0.657858838759225
3,"LPP-AS2",0.634811068241179
3,"LRCH4",0.819060143841163
3,"LRRC20",0.610536374399443
3,"LRRC45",0.552347758363361
3,"LTBP4",0.636342844467866
3,"LYRM9",0.575587632909064
3,"MAB21L2",0.720168697891907
3,"MACROD1",0.608185671144919
3,"MAFG-AS1",0.834585966431432
3,"MAMDC4",0.566119857256765
3,"MAMSTR",0.647832105895018
3,"MAP3K12",0.68970095929683
3,"MAP3K6",0.6053158503509
3,"MAP4K2",0.592278362815093
3,"MAP7D2",0.714629860286441
3,"MAPK3",0.708626892795352
3,"MAPK8IP1",0.530457647297094
3,"MAPK8IP3",0.688191628906436
3,"MAPT",0.868273149856778
3,"MARCH10",0.763738377289535
3,"MARCKSL1",0.653551114848289
3,"MAST3",0.753691631189764
3,"MDGA1",0.568131438941252
3,"MED25",0.747942676528525
3,"MEF2D",0.708980391510133
3,"MEGF6",0.585844010014313
3,"MEGF8",0.53050940249215
3,"MEIG1",0.668955850290513
3,"MEIS1-AS2",0.505257681987131
3,"MEIS3",0.820978345840754
3,"METRNL",0.838749604670884
3,"MEX3D",0.727411353659888
3,"MFI2",0.835017654550806
3,"MFSD7",0.849118348241459
3,"MGAT4A",0.524289488889931
3,"MIA-RAB4B",0.508325491120739
3,"MICALCL",0.755579073984727
3,"MICALL2",0.733342841657107
3,"MICE",0.673061537782872
3,"MIDN",0.611854632933437
3,"MIR4523",0.530517285082344
3,"MKNK2",0.545485247253092
3,"MLLT1",0.743365643407295
3,"MLLT6",0.574716214367588
3,"MLXIPL",0.690582905684198
3,"MMP17",0.510841168210292
3,"MMP24",0.756191713885446
3,"MMP24-AS1",0.591882243671355
3,"MNX1",0.584380734483023
3,"MNX1-AS1",0.674240094826118
3,"MOB3A",0.635931061204236
3,"MORN1",0.860239873219796
3,"MORN3",0.657214158460616
3,"MOSPD3",0.631640011876982
3,"MPG",0.72581688771892
3,"MPND",0.513864870962859
3,"MPPE1",0.560106564251097
3,"MRGPRD",0.654642125718272
3,"MROH6",0.653929687119419
3,"MSH5",0.813575373884013
3,"MSH5-SAPCD1",0.813737265403461
3,"MSLN",0.571499682027573
3,"MST1",0.735711949133801
3,"MTL5",0.770900676975056
3,"MTMR11",0.768070691368928
3,"MTMR9LP",0.690521128430659
3,"MTND1P13",0.577864291249614
3,"MUC4",0.508172206233744
3,"MUSTN1",0.621023018545343
3,"MVP",0.820689754029333
3,"MXD4",0.841946613464736
3,"MYBPC2",0.63889394743278
3,"MYCBPAP",0.633033604281572
3,"MYH16",0.612353788225946
3,"MYO15A",0.609408134185362
3,"MYO15B",0.509936033652405
3,"MYO18A",0.683545686416612
3,"MYRF",0.665716101139575
3,"NAIP",0.562369335511715
3,"NARF",0.549031912849263
3,"NCF2",0.520829478998892
3,"NEIL1",0.865298267973734
3,"NEK8",0.588267721593547
3,"NFE2L3",0.74831790059101
3,"NFIX",0.531958335009295
3,"NFYC",0.532936545791359
3,"NGEF",0.637164122683829
3,"NIM1",0.695130951333763
3,"NINL",0.515386369742898
3,"NKAPP1",0.686076131791276
3,"NKPD1",0.578453513865959
3,"NLRC3",0.826383947599204
3,"NLRC5",0.670845705651046
3,"NMRK1",0.687694869928849
3,"NOTCH4",0.566550578828708
3,"NOXA1",0.667117644323035
3,"NOXO1",0.638400002011968
3,"NPFF",0.82066947216605
3,"NPIPA7",0.681547307789474
3,"NPY4R",0.624560069947531
3,"NR1D1",0.667464687481725
3,"NR1H2",0.791815161841689
3,"NRGN",0.702900236210867
3,"NRP2",0.729704485889191
3,"NRXN2",0.791779408644906
3,"NT5M",0.608387327232195
3,"NTSR1",0.503498135973048
