gene_name,go_term
alr,GO:0006020
 ddlA,GO:0006020
 dltA,GO:0006020
 dltC,GO:0006020
 glr,GO:0006020
 murD,GO:0006020
alsS,GO:0006650
 ilvH,GO:0006650
 ilvC,GO:0006650
 ilvD,GO:0006650
 coaA,GO:0006650
 dpfB,GO:0006650
 coaC,GO:0006650
 coaD,GO:0006650
 coaE,GO:0006650
 acpS,GO:0006650
alsS,GO:0019369
 ilvH,GO:0019369
 ilvC,GO:0019369
 ilvD,GO:0019369
 coaA,GO:0019369
 dpfB,GO:0019369
 coaC,GO:0019369
 coaD,GO:0019369
 coaE,GO:0019369
 acpS,GO:0019369
alsS,GO:0006665
 ilvH,GO:0006665
 ilvC,GO:0006665
 ilvD,GO:0006665
 coaA,GO:0006665
 dpfB,GO:0006665
 coaC,GO:0006665
 coaD,GO:0006665
 acpS,GO:0006665
alsS,GO:0006090
 ilvH,GO:0006090
 ilvC,GO:0006090
 ilvD,GO:0006090
 coaA,GO:0006090
 dpfB,GO:0006090
 coaC,GO:0006090
 coaD,GO:0006090
 coaE,GO:0006090
 acpS,GO:0006090
alsS,GO:0042184
 ilvH,GO:0042184
 ilvC,GO:0042184
 ilvD,GO:0042184
 coaA,GO:0042184
 dpfB,GO:0042184
 coaC,GO:0042184
 coaD,GO:0042184
 coaE,GO:0042184
 acpS,GO:0042184
alsS,GO:0046487
alsS,GO:0043648
 ilvH,GO:0046487
 ilvH,GO:0043648
 ilvC,GO:0046487
 ilvC,GO:0043648
 ilvD,GO:0046487
 ilvD,GO:0043648
 coaA,GO:0046487
 coaA,GO:0043648
 dpfB,GO:0046487
 dpfB,GO:0043648
 coaC,GO:0046487
 coaC,GO:0043648
 coaD,GO:0046487
 coaD,GO:0043648
 coaE,GO:0046487
 coaE,GO:0043648
 acpS,GO:0046487
 acpS,GO:0043648
alsS,GO:0019541
 ilvH,GO:0019541
 ilvC,GO:0019541
 ilvD,GO:0019541
 coaA,GO:0019541
 dpfB,GO:0019541
 coaC,GO:0019541
 coaD,GO:0019541
 coaE,GO:0019541
 acpS,GO:0019541
alsS,GO:0019605
 ilvH,GO:0019605
 ilvC,GO:0019605
 ilvD,GO:0019605
 coaA,GO:0019605
 dpfB,GO:0019605
 coaC,GO:0019605
 coaD,GO:0019605
 coaE,GO:0019605
 acpS,GO:0019605
alsS,GO:0035999
 ilvH,GO:0035999
 ilvC,GO:0035999
 ilvD,GO:0035999
 coaA,GO:0035999
 dpfB,GO:0035999
 coaC,GO:0035999
 coaD,GO:0035999
 coaE,GO:0035999
 acpS,GO:0035999
ansB,GO:0015947
 asnA,GO:0015947
 aspB,GO:0015947
 aspC,GO:0015947
 purA,GO:0015947
 purB,GO:0015947
 pyrB,GO:0015947
 gdhA,GO:0015947
 glnA,GO:0015947
 carB,GO:0015947
 carA,GO:0015947
 glmS,GO:0015947
 purF,GO:0015947
ansB,GO:0006772
 asnA,GO:0006772
 aspB,GO:0006772
 aspC,GO:0006772
 argG,GO:0006772
 argH,GO:0006772
 purA,GO:0006772
 purB,GO:0006772
 pyrB,GO:0006772
 gdhA,GO:0006772
 glnA,GO:0006772
 carB,GO:0006772
 carA,GO:0006772
 glmS,GO:0006772
 purF,GO:0006772
arcB,GO:0006771
 arcA,GO:0006771
 glnA,GO:0006771
 gdh,GO:0006771
 arcC,GO:0006771
arcB,GO:0042816
 argG,GO:0042816
 argH,GO:0042816
 glnA,GO:0042816
 gdhA,GO:0042816
 arcC,GO:0042816
 aspC,GO:0042816
arcB,GO:0046497
arcB,GO:0006769
 arcA,GO:0046497
 arcA,GO:0006769
 glnA,GO:0046497
 glnA,GO:0006769
 gdh,GO:0046497
 gdh,GO:0006769
 arcC,GO:0046497
 arcC,GO:0006769
arcB,GO:0015940
arcB,GO:0015937
 arcA,GO:0015940
 arcA,GO:0015937
 glnA,GO:0015940
 glnA,GO:0015937
 gdh,GO:0015940
 gdh,GO:0015937
 arcC,GO:0015940
 arcC,GO:0015937
arcB,GO:0006768
 arcA,GO:0006768
 glnA,GO:0006768
 gdh,GO:0006768
 arcC,GO:0006768
arcB,GO:0009106
 arcA,GO:0009106
 glnA,GO:0009106
 gdh,GO:0009106
 arcC,GO:0009106
arcB,GO:0046656
 arcA,GO:0046656
 gdhA,GO:0046656
 arcC,GO:0046656
arcB,GO:0006778
 glnA,GO:0006778
 gdhA,GO:0006778
 arcC,GO:0006778
 aspC,GO:0006778
arcB,GO:0009240
arcB,GO:0016091
 arcA,GO:0009240
 arcA,GO:0016091
 glnA,GO:0009240
 glnA,GO:0016091
 gdh,GO:0009240
 gdh,GO:0016091
 arcC,GO:0009240
 arcC,GO:0016091
arcB,GO:0006807
 arcA,GO:0006807
 glnA,GO:0006807
 gdh,GO:0006807
 arcC,GO:0006807
arcB,GO:0006790
 arcA,GO:0006790
 glnA,GO:0006790
 gdh,GO:0006790
 arcC,GO:0006790
arcB,GO:0043190
arcB,GO:0043191
arcB,GO:0043192
 glnA,GO:0043190
 glnA,GO:0043191
 glnA,GO:0043192
 gdh,GO:0043190
 gdh,GO:0043191
 gdh,GO:0043192
 arcC,GO:0043190
 arcC,GO:0043191
 arcC,GO:0043192
argF,GO:0000160
 argG,GO:0000160
 argH,GO:0000160
 arcA,GO:0000160
 glnA,GO:0000160
 arcC,GO:0000160
argF,GO:0009372
 argG,GO:0009372
 arcA,GO:0009372
 glnA,GO:0009372
 gdhA,GO:0009372
 arcC,GO:0009372
argF,GO:0009401
 argG,GO:0009401
 argH,GO:0009401
 glnA,GO:0009401
 gdhA,GO:0009401
 arcC,GO:0009401
argF,GO:0006401
 arcA,GO:0006401
 glnA,GO:0006401
 arcC,GO:0006401
argF,GO:0000428
 argH,GO:0000428
 arcA,GO:0000428
 glnA,GO:0000428
 arcC,GO:0000428
argF,GO:0043952
argF,GO:0043953
 argH,GO:0043952
 argH,GO:0043953
 arcA,GO:0043952
 arcA,GO:0043953
 glnA,GO:0043952
 glnA,GO:0043953
 arcC,GO:0043952
 arcC,GO:0043953
argF,GO:0030253
argF,GO:0015628
argF,GO:0030254
argF,GO:0030255
argF,GO:0046819
argF,GO:0033103
argF,GO:0044098
argF,GO:0043952
argF,GO:0043953
 arcA,GO:0030253
 arcA,GO:0015628
 arcA,GO:0030254
 arcA,GO:0030255
 arcA,GO:0046819
 arcA,GO:0033103
 arcA,GO:0044098
 arcA,GO:0043952
 arcA,GO:0043953
 glnA,GO:0030253
 glnA,GO:0015628
 glnA,GO:0030254
 glnA,GO:0030255
 glnA,GO:0046819
 glnA,GO:0033103
 glnA,GO:0044098
 glnA,GO:0043952
 glnA,GO:0043953
 gdhA,GO:0030253
 gdhA,GO:0015628
 gdhA,GO:0030254
 gdhA,GO:0030255
 gdhA,GO:0046819
 gdhA,GO:0033103
 gdhA,GO:0044098
 gdhA,GO:0043952
 gdhA,GO:0043953
argF,GO:0006284
argF,GO:0006285
argF,GO:0006286
argF,GO:0006287
argF,GO:0006288
 arcA,GO:0006284
 arcA,GO:0006285
 arcA,GO:0006286
 arcA,GO:0006287
 arcA,GO:0006288
 glnA,GO:0006284
 glnA,GO:0006285
 glnA,GO:0006286
 glnA,GO:0006287
 glnA,GO:0006288
 arcC,GO:0006284
 arcC,GO:0006285
 arcC,GO:0006286
 arcC,GO:0006287
 arcC,GO:0006288
argF,GO:0006289
 arcA,GO:0006289
 glnA,GO:0006289
 arcC,GO:0006289
argF,GO:0006298
 arcA,GO:0006298
 glnA,GO:0006298
 arcC,GO:0006298
aroF,GO:0000724
 aroF1,GO:0000724
 aroB,GO:0000724
 aroD,GO:0000724
 aroE,GO:0000724
 aroK,GO:0000724
 aroA,GO:0000724
 aroF,GO:0000724
 trpE,GO:0000724
 trpG,GO:0000724
 trpD,GO:0000724
 trpF,GO:0000724
 trpC,GO:0000724
 trpA,GO:0000724
 trpB,GO:0000724
 tyrA,GO:0000724
 pheA,GO:0000724
aroF,GO:0006096
aroF,GO:0006094
 aroF1,GO:0006096
 aroF1,GO:0006094
 aroB,GO:0006096
 aroB,GO:0006094
 aroD,GO:0006096
 aroD,GO:0006094
 aroE,GO:0006096
 aroE,GO:0006094
 aroK,GO:0006096
 aroK,GO:0006094
 aroA,GO:0006096
 aroA,GO:0006094
 aroF,GO:0006096
 aroF,GO:0006094
 trpE,GO:0006096
 trpE,GO:0006094
 trpG,GO:0006096
 trpG,GO:0006094
 trpD,GO:0006096
 trpD,GO:0006094
 trpF,GO:0006096
 trpF,GO:0006094
 trpC,GO:0006096
 trpC,GO:0006094
 trpA,GO:0006096
 trpA,GO:0006094
 trpB,GO:0006096
 trpB,GO:0006094
 tyrA,GO:0006096
 tyrA,GO:0006094
 pheA,GO:0006096
 pheA,GO:0006094
aroF,GO:0006099
 aroF1,GO:0006099
 aroB,GO:0006099
 aroD,GO:0006099
 aroE,GO:0006099
 aroK,GO:0006099
 aroA,GO:0006099
 aroF,GO:0006099
 trpE,GO:0006099
 trpG,GO:0006099
 trpD,GO:0006099
 trpF,GO:0006099
 trpC,GO:0006099
 trpA,GO:0006099
 trpB,GO:0006099
 tyrA,GO:0006099
 pheA,GO:0006099
aroF,GO:0006098
 aroF1,GO:0006098
 aroB,GO:0006098
 aroD,GO:0006098
 aroE,GO:0006098
 aroK,GO:0006098
 aroA,GO:0006098
 aroF,GO:0006098
 trpE,GO:0006098
 trpG,GO:0006098
 trpD,GO:0006098
 trpF,GO:0006098
 trpC,GO:0006098
 trpA,GO:0006098
 trpB,GO:0006098
 tyrA,GO:0006098
 pheA,GO:0006098
aroF,GO:0006000
aroF,GO:0006013
 aroF1,GO:0006000
 aroF1,GO:0006013
 aroB,GO:0006000
 aroB,GO:0006013
 aroD,GO:0006000
 aroD,GO:0006013
 aroE,GO:0006000
 aroE,GO:0006013
 aroK,GO:0006000
 aroK,GO:0006013
 aroA,GO:0006000
 aroA,GO:0006013
 aroF,GO:0006000
 aroF,GO:0006013
 trpE,GO:0006000
 trpE,GO:0006013
 trpG,GO:0006000
 trpG,GO:0006013
 trpD,GO:0006000
 trpD,GO:0006013
 trpF,GO:0006000
 trpF,GO:0006013
 trpC,GO:0006000
 trpC,GO:0006013
 trpA,GO:0006000
 trpA,GO:0006013
 trpB,GO:0006000
 trpB,GO:0006013
 tyrA,GO:0006000
 tyrA,GO:0006013
 pheA,GO:0006000
 pheA,GO:0006013
aroF,GO:0006012
 aroF1,GO:0006012
 aroB,GO:0006012
 aroD,GO:0006012
 aroE,GO:0006012
 aroK,GO:0006012
 aroA,GO:0006012
 aroF,GO:0006012
 trpE,GO:0006012
 trpG,GO:0006012
 trpD,GO:0006012
 trpF,GO:0006012
 trpC,GO:0006012
 trpA,GO:0006012
 trpB,GO:0006012
 tyrA,GO:0006012
 pheA,GO:0006012
aroF,GO:0019852
aroF,GO:0019577
aroF,GO:0019572
 aroF1,GO:0019852
 aroF1,GO:0019577
 aroF1,GO:0019572
 aroB,GO:0019852
 aroB,GO:0019577
 aroB,GO:0019572
 aroD,GO:0019852
 aroD,GO:0019577
 aroD,GO:0019572
 aroE,GO:0019852
 aroE,GO:0019577
 aroE,GO:0019572
 aroK,GO:0019852
 aroK,GO:0019577
 aroK,GO:0019572
 aroA,GO:0019852
 aroA,GO:0019577
 aroA,GO:0019572
 aroF,GO:0019852
 aroF,GO:0019577
 aroF,GO:0019572
 trpE,GO:0019852
 trpE,GO:0019577
 trpE,GO:0019572
 trpG,GO:0019852
 trpG,GO:0019577
 trpG,GO:0019572
 trpD,GO:0019852
 trpD,GO:0019577
 trpD,GO:0019572
 trpF,GO:0019852
 trpF,GO:0019577
 trpF,GO:0019572
 trpC,GO:0019852
 trpC,GO:0019577
 trpC,GO:0019572
 trpA,GO:0019852
 trpA,GO:0019577
 trpA,GO:0019572
 trpB,GO:0019852
 trpB,GO:0019577
 trpB,GO:0019572
 tyrA,GO:0019852
 tyrA,GO:0019577
 tyrA,GO:0019572
 pheA,GO:0019852
 pheA,GO:0019577
 pheA,GO:0019572
aroF,GO:0006633
 aroF1,GO:0006633
 aroB,GO:0006633
 aroD,GO:0006633
 aroE,GO:0006633
 aroK,GO:0006633
 aroA,GO:0006633
 aroF,GO:0006633
 trpE,GO:0006633
 trpG,GO:0006633
 trpD,GO:0006633
 trpF,GO:0006633
 trpC,GO:0006633
 trpA,GO:0006633
 trpB,GO:0006633
 tyrA,GO:0006633
 pheA,GO:0006633
aroF,GO:0006526
 aroG,GO:0006526
 aroB,GO:0006526
 aroD,GO:0006526
 aroE,GO:0006526
 aroK,GO:0006526
 aroA,GO:0006526
 aroC,GO:0006526
 trpE,GO:0006526
 trpG,GO:0006526
 trpD,GO:0006526
 trpF,GO:0006526
 trpC,GO:0006526
 trpA,GO:0006526
 trpB,GO:0006526
 tyrA,GO:0006526
 pheA,GO:0006526
aroF,GO:0006163
aroF,GO:0042278
 aroG,GO:0006163
 aroG,GO:0042278
 aroB,GO:0006163
 aroB,GO:0042278
 aroD,GO:0006163
 aroD,GO:0042278
 aroE,GO:0006163
 aroE,GO:0042278
 aroK,GO:0006163
 aroK,GO:0042278
 aroA,GO:0006163
 aroA,GO:0042278
 aroC,GO:0006163
 aroC,GO:0042278
 trpE,GO:0006163
 trpE,GO:0042278
 trpG,GO:0006163
 trpG,GO:0042278
 trpD,GO:0006163
 trpD,GO:0042278
 trpF,GO:0006163
 trpF,GO:0042278
 trpC,GO:0006163
 trpC,GO:0042278
 trpA,GO:0006163
 trpA,GO:0042278
 trpB,GO:0006163
 trpB,GO:0042278
 tyrA,GO:0006163
 tyrA,GO:0042278
 pheA,GO:0006163
 pheA,GO:0042278
aroF1,GO:0006220
aroF1,GO:0006213
 aroF,GO:0006220
 aroF,GO:0006213
 aroB,GO:0006220
 aroB,GO:0006213
 aroD,GO:0006220
 aroD,GO:0006213
 aroE,GO:0006220
 aroE,GO:0006213
 aroK,GO:0006220
 aroK,GO:0006213
 aroA,GO:0006220
 aroA,GO:0006213
 aroF,GO:0006220
 aroF,GO:0006213
 trpE,GO:0006220
 trpE,GO:0006213
 trpG,GO:0006220
 trpG,GO:0006213
 trpD,GO:0006220
 trpD,GO:0006213
 trpF,GO:0006220
 trpF,GO:0006213
 trpC,GO:0006220
 trpC,GO:0006213
 trpA,GO:0006220
 trpA,GO:0006213
 trpB,GO:0006220
 trpB,GO:0006213
 tyrA,GO:0006220
 tyrA,GO:0006213
 pheA,GO:0006220
 pheA,GO:0006213
asnB,GO:0006522
asnB,GO:0006531
asnB,GO:0006536
 asnA,GO:0006522
 asnA,GO:0006531
 asnA,GO:0006536
 aspC,GO:0006522
 aspC,GO:0006531
 aspC,GO:0006536
 purA,GO:0006522
 purA,GO:0006531
 purA,GO:0006536
 purB,GO:0006522
 purB,GO:0006531
 purB,GO:0006536
 pyrB,GO:0006522
 pyrB,GO:0006531
 pyrB,GO:0006536
 gdh,GO:0006522
 gdh,GO:0006531
 gdh,GO:0006536
 glnA,GO:0006522
 glnA,GO:0006531
 glnA,GO:0006536
 carB,GO:0006522
 carB,GO:0006531
 carB,GO:0006536
 carA,GO:0006522
 carA,GO:0006531
 carA,GO:0006536
 glmS,GO:0006522
 glmS,GO:0006531
 glmS,GO:0006536
 purF,GO:0006522
 purF,GO:0006531
 purF,GO:0006536
asnB,GO:0006544
asnB,GO:0006563
asnB,GO:0070178
asnB,GO:0006566
 asnA,GO:0006544
 asnA,GO:0006563
 asnA,GO:0070178
 asnA,GO:0006566
 aspC,GO:0006544
 aspC,GO:0006563
 aspC,GO:0070178
 aspC,GO:0006566
 purA,GO:0006544
 purA,GO:0006563
 purA,GO:0070178
 purA,GO:0006566
 purB,GO:0006544
 purB,GO:0006563
 purB,GO:0070178
 purB,GO:0006566
 pyrB,GO:0006544
 pyrB,GO:0006563
 pyrB,GO:0070178
 pyrB,GO:0006566
 gdh,GO:0006544
 gdh,GO:0006563
 gdh,GO:0070178
 gdh,GO:0006566
 glnA,GO:0006544
 glnA,GO:0006563
 glnA,GO:0070178
 glnA,GO:0006566
 carB,GO:0006544
 carB,GO:0006563
 carB,GO:0070178
 carB,GO:0006566
 carA,GO:0006544
 carA,GO:0006563
 carA,GO:0070178
 carA,GO:0006566
 glmS,GO:0006544
 glmS,GO:0006563
 glmS,GO:0070178
 glmS,GO:0006566
 purF,GO:0006544
 purF,GO:0006563
 purF,GO:0070178
 purF,GO:0006566
asnB,GO:0006534
asnB,GO:0006555
 asnA,GO:0006534
 asnA,GO:0006555
 aspC,GO:0006534
 aspC,GO:0006555
 purA,GO:0006534
 purA,GO:0006555
 purB,GO:0006534
 purB,GO:0006555
 pyrB,GO:0006534
 pyrB,GO:0006555
 gdh,GO:0006534
 gdh,GO:0006555
 glnA,GO:0006534
 glnA,GO:0006555
 carB,GO:0006534
 carB,GO:0006555
 carA,GO:0006534
 carA,GO:0006555
 purF,GO:0006534
 purF,GO:0006555
asnB,GO:0006550
asnB,GO:0006552
asnB,GO:0006574
 asnA,GO:0006550
 asnA,GO:0006552
 asnA,GO:0006574
 aspC,GO:0006550
 aspC,GO:0006552
 aspC,GO:0006574
 purA,GO:0006550
 purA,GO:0006552
 purA,GO:0006574
 purB,GO:0006550
 purB,GO:0006552
 purB,GO:0006574
 pyrB,GO:0006550
 pyrB,GO:0006552
 pyrB,GO:0006574
 gdh,GO:0006550
 gdh,GO:0006552
 gdh,GO:0006574
 glnA,GO:0006550
 glnA,GO:0006552
 glnA,GO:0006574
 carB,GO:0006550
 carB,GO:0006552
 carB,GO:0006574
 carA,GO:0006550
 carA,GO:0006552
 carA,GO:0006574
 glmS,GO:0006550
 glmS,GO:0006552
 glmS,GO:0006574
 purF,GO:0006550
 purF,GO:0006552
 purF,GO:0006574
asnB,GO:0009097
asnB,GO:0009098
asnB,GO:0009099
 asnA,GO:0009097
 asnA,GO:0009098
 asnA,GO:0009099
 aspC,GO:0009097
 aspC,GO:0009098
 aspC,GO:0009099
 purA,GO:0009097
 purA,GO:0009098
 purA,GO:0009099
 purB,GO:0009097
 purB,GO:0009098
 purB,GO:0009099
 pyrB,GO:0009097
 pyrB,GO:0009098
 pyrB,GO:0009099
 gdh,GO:0009097
 gdh,GO:0009098
 gdh,GO:0009099
 glnA,GO:0009097
 glnA,GO:0009098
 glnA,GO:0009099
 carB,GO:0009097
 carB,GO:0009098
 carB,GO:0009099
 carA,GO:0009097
 carA,GO:0009098
 carA,GO:0009099
 glmS,GO:0009097
 glmS,GO:0009098
 glmS,GO:0009099
 purF,GO:0009097
 purF,GO:0009098
 purF,GO:0009099
asnB,GO:0009085
 asnA,GO:0009085
 aspC,GO:0009085
 purA,GO:0009085
 purB,GO:0009085
 pyrB,GO:0009085
 gdh,GO:0009085
 glnA,GO:0009085
 carB,GO:0009085
 carA,GO:0009085
 glmS,GO:0009085
 purF,GO:0009085
asnB,GO:0006554
 asnA,GO:0006554
 aspC,GO:0006554
 purA,GO:0006554
 purB,GO:0006554
 pyrB,GO:0006554
 gdh,GO:0006554
 glnA,GO:0006554
 carB,GO:0006554
 carA,GO:0006554
 glmS,GO:0006554
 purF,GO:0006554
asnB,GO:0006525
asnB,GO:0006560
 asnA,GO:0006525
 asnA,GO:0006560
 aspC,GO:0006525
 aspC,GO:0006560
 purA,GO:0006525
 purA,GO:0006560
 purB,GO:0006525
 purB,GO:0006560
 pyrB,GO:0006525
 pyrB,GO:0006560
 gdh,GO:0006525
 gdh,GO:0006560
 glnA,GO:0006525
 glnA,GO:0006560
 carB,GO:0006525
 carB,GO:0006560
 carA,GO:0006525
 carA,GO:0006560
 glmS,GO:0006525
 glmS,GO:0006560
 purF,GO:0006525
 purF,GO:0006560
asnB,GO:1901769
 asnA,GO:1901769
 aspC,GO:1901769
 purA,GO:1901769
 purB,GO:1901769
 pyrB,GO:1901769
 gdh,GO:1901769
 glnA,GO:1901769
 carB,GO:1901769
 carA,GO:1901769
 glmS,GO:1901769
 purF,GO:1901769
asnB,GO:0043639
 asnA,GO:0043639
 glyA,GO:0043639
asnB,GO:0009094
asnB,GO:0006571
asnB,GO:0000162
 asnA,GO:0009094
 asnA,GO:0006571
 asnA,GO:0000162
 glyA,GO:0009094
 glyA,GO:0006571
 glyA,GO:0000162
asnB,GO:0019530
 asnA,GO:0019530
 glyA,GO:0019530
asnB,GO:0033052
asnB,GO:0019756
 asnA,GO:0033052
 asnA,GO:0019756
 glyA,GO:0033052
 glyA,GO:0019756
asnB,GO:0046416
 asnA,GO:0046416
 glyA,GO:0046416
asnB,GO:0006749
 asnA,GO:0006749
 glyA,GO:0006749
asnB,GO:0005982
asnB,GO:0005985
 asnA,GO:0005982
 asnA,GO:0005985
 glyA,GO:0005982
 glyA,GO:0005985
asnB,GO:0006040
asnB,GO:0009225
 asnA,GO:0006040
 asnA,GO:0009225
 glyA,GO:0006040
 glyA,GO:0009225
asnB,GO:0019872
 asnA,GO:0019872
 glyA,GO:0019872
basA,GO:0046486
basA,GO:0006020
basA,GO:0006650
bgaA,GO:0019369
 nanA,GO:0019369
 nanB,GO:0019369
 aga,GO:0019369
 strH,GO:0019369
 gcnA,GO:0019369
bgaA,GO:0006665
 nanB,GO:0006665
 nanA,GO:0006665
 aga,GO:0006665
 strH,GO:0006665
 gcnA,GO:0006665
bgaA,GO:0006090
 nanA,GO:0006090
 nanB,GO:0006090
 aga,GO:0006090
 strH,GO:0006090
 gcnA,GO:0006090
bgaA,GO:0042184
 nanA,GO:0042184
 nanB,GO:0042184
 nanC,GO:0042184
 aga,GO:0042184
 strH,GO:0042184
bgaA,GO:0046487
bgaA,GO:0043648
 nanB,GO:0046487
 nanB,GO:0043648
 nanA,GO:0046487
 nanA,GO:0043648
 aga,GO:0046487
 aga,GO:0043648
 strH,GO:0046487
 strH,GO:0043648
bgaA,GO:0019541
 nanB,GO:0019541
 aga,GO:0019541
 strH,GO:0019541
bgaA,GO:0019605
 nanB,GO:0019605
 nanA,GO:0019605
 aga,GO:0019605
 strH,GO:0019605
bgl2,GO:0035999
 ansB,GO:0035999
 asnA,GO:0035999
 glyA,GO:0035999
cad,GO:0015947
 speE,GO:0015947
 nspC,GO:0015947
 proC,GO:0015947
 proB,GO:0015947
 proA,GO:0015947
carB,GO:0006772
 carA,GO:0006772
 pyrB,GO:0006772
 pyrC,GO:0006772
 pyrD,GO:0006772
 pyrK,GO:0006772
 pyrD,GO:0006772
 pyrE,GO:0006772
 pyrF,GO:0006772
 pyrH,GO:0006772
 ndk,GO:0006772
 pyrG,GO:0006772
 cmk,GO:0006772
 udk,GO:0006772
 upp,GO:0006772
 pyrR,GO:0006772
 deoA,GO:0006772
 cdd,GO:0006772
 nrdD,GO:0006772
 tmk,GO:0006772
 tdk,GO:0006772
 thyA,GO:0006772
carB,GO:0006771
 carA,GO:0006771
 pyrB,GO:0006771
 pyrC,GO:0006771
 pyrD,GO:0006771
 pyrK,GO:0006771
 pyrD,GO:0006771
 pyrE,GO:0006771
 pyrF,GO:0006771
 pyrH,GO:0006771
 ndk,GO:0006771
 pyrG,GO:0006771
 cmk,GO:0006771
 udk,GO:0006771
 upp,GO:0006771
 pyrR,GO:0006771
 deoA,GO:0006771
 cdd,GO:0006771
 nrdD,GO:0006771
 tmk,GO:0006771
 tdk,GO:0006771
 thyA,GO:0006771
carB,GO:0042816
 carA,GO:0042816
 pyrB,GO:0042816
 pyrC,GO:0042816
 pyrD,GO:0042816
 pyrK,GO:0042816
 pyrD,GO:0042816
 pyrE,GO:0042816
 pyrF,GO:0042816
 pyrH,GO:0042816
 ndk,GO:0042816
 pyrG,GO:0042816
 cmk,GO:0042816
 udk,GO:0042816
 upp,GO:0042816
 pyrR,GO:0042816
 deoA,GO:0042816
 cdd,GO:0042816
 nrdD,GO:0042816
 tmk,GO:0042816
 tdk,GO:0042816
 thyA,GO:0042816
carB,GO:0046497
carB,GO:0006769
 carA,GO:0046497
 carA,GO:0006769
 pyrB,GO:0046497
 pyrB,GO:0006769
 pyrC,GO:0046497
 pyrC,GO:0006769
 pyrD,GO:0046497
 pyrD,GO:0006769
 pyrK,GO:0046497
 pyrK,GO:0006769
 pyrD,GO:0046497
 pyrD,GO:0006769
 pyrE,GO:0046497
 pyrE,GO:0006769
 pyrF,GO:0046497
 pyrF,GO:0006769
 pyrH,GO:0046497
 pyrH,GO:0006769
 ndk,GO:0046497
 ndk,GO:0006769
 pyrG,GO:0046497
 pyrG,GO:0006769
 cmk,GO:0046497
 cmk,GO:0006769
 udk,GO:0046497
 udk,GO:0006769
 upp,GO:0046497
 upp,GO:0006769
 pyrR,GO:0046497
 pyrR,GO:0006769
 deoA,GO:0046497
 deoA,GO:0006769
 cdd,GO:0046497
 cdd,GO:0006769
 nrdD,GO:0046497
 nrdD,GO:0006769
 tmk,GO:0046497
 tmk,GO:0006769
 tdk,GO:0046497
 tdk,GO:0006769
 thyA,GO:0046497
 thyA,GO:0006769
carB,GO:0015940
carB,GO:0015937
 carA,GO:0015940
 carA,GO:0015937
 pyrB,GO:0015940
 pyrB,GO:0015937
 pyrC,GO:0015940
 pyrC,GO:0015937
 pyrD,GO:0015940
 pyrD,GO:0015937
 pyrK,GO:0015940
 pyrK,GO:0015937
 pyrD,GO:0015940
 pyrD,GO:0015937
 pyrE,GO:0015940
 pyrE,GO:0015937
 pyrF,GO:0015940
 pyrF,GO:0015937
 pyrH,GO:0015940
 pyrH,GO:0015937
 ndk,GO:0015940
 ndk,GO:0015937
 pyrG,GO:0015940
 pyrG,GO:0015937
 cmk,GO:0015940
 cmk,GO:0015937
 udk,GO:0015940
 udk,GO:0015937
 upp,GO:0015940
 upp,GO:0015937
 pyrR,GO:0015940
 pyrR,GO:0015937
 deoA,GO:0015940
 deoA,GO:0015937
 cdd,GO:0015940
 cdd,GO:0015937
 nrdD,GO:0015940
 nrdD,GO:0015937
 tmk,GO:0015940
 tmk,GO:0015937
 tdk,GO:0015940
 tdk,GO:0015937
 thyA,GO:0015940
 thyA,GO:0015937
carB,GO:0006768
 carA,GO:0006768
 pyrB,GO:0006768
 pyrC,GO:0006768
 pyrD,GO:0006768
 pyrK,GO:0006768
 pyrD,GO:0006768
 pyrE,GO:0006768
 pyrF,GO:0006768
 pyrH,GO:0006768
 ndk,GO:0006768
 pyrG,GO:0006768
 cmk,GO:0006768
 udk,GO:0006768
 upp,GO:0006768
 pyrR,GO:0006768
 deoA,GO:0006768
 cdd,GO:0006768
 nrdD,GO:0006768
 tmk,GO:0006768
 tdk,GO:0006768
 thyA,GO:0006768
carB,GO:0009106
 carA,GO:0009106
 pyrB,GO:0009106
 pyrC,GO:0009106
 pyrD,GO:0009106
 pyrK,GO:0009106
 pyrD,GO:0009106
 pyrE,GO:0009106
 pyrF,GO:0009106
 pyrH,GO:0009106
 ndk,GO:0009106
 pyrG,GO:0009106
 cmk,GO:0009106
 udk,GO:0009106
 upp,GO:0009106
 pyrR,GO:0009106
 deoA,GO:0009106
 cdd,GO:0009106
 nrdD,GO:0009106
 tmk,GO:0009106
 tdk,GO:0009106
 thyA,GO:0009106
carB,GO:0046656
 carA,GO:0046656
 pyrB,GO:0046656
 pyrC,GO:0046656
 pyrD,GO:0046656
 pyrK,GO:0046656
 pyrD,GO:0046656
 pyrE,GO:0046656
 pyrF,GO:0046656
 pyrH,GO:0046656
 ndk,GO:0046656
 pyrG,GO:0046656
 cmk,GO:0046656
 udk,GO:0046656
 upp,GO:0046656
 pyrR,GO:0046656
 deoA,GO:0046656
 cdd,GO:0046656
 nrdD,GO:0046656
 tmk,GO:0046656
 tdk,GO:0046656
 thyA,GO:0046656
carB,GO:0006778
 carA,GO:0006778
 pyrB,GO:0006778
 pyrC,GO:0006778
 pyrD,GO:0006778
 pyrK,GO:0006778
 pyrD,GO:0006778
 pyrE,GO:0006778
 pyrF,GO:0006778
 pyrH,GO:0006778
 ndk,GO:0006778
 pyrG,GO:0006778
